date,station_name_ja,prec_no,block_no,mean_temperature_c,max_temperature_c,min_temperature_c,mean_vapor_pressure_hpa,mean_relative_humidity_pct,min_relative_humidity_pct,thi_daily_mean,temperature_quality_mark,humidity_quality_mark,source_kind,source_url
2023-03-12,千葉,45,47682,14.2,18.3,9.1,10.2,64.0,43.0,57.65,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-13,千葉,45,47682,14.3,18.8,10.1,12.0,74.0,50.0,57.78,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-14,千葉,45,47682,9.9,14.3,6.6,7.2,60.0,43.0,51.62,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-15,千葉,45,47682,12.1,17.0,7.5,8.8,62.0,47.0,54.66,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-16,千葉,45,47682,14.9,19.7,10.1,11.7,70.0,48.0,58.68,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-17,千葉,45,47682,12.9,14.6,10.4,11.3,76.0,63.0,55.59,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-18,千葉,45,47682,8.6,10.5,7.3,10.2,91.0,79.0,48.0,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-19,千葉,45,47682,9.7,15.1,5.3,6.2,53.0,26.0,51.67,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-20,千葉,45,47682,13.4,18.8,7.2,9.0,59.0,37.0,56.54,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-21,千葉,45,47682,15.4,18.1,12.6,13.1,75.0,64.0,59.48,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-22,千葉,45,47682,17.2,22.9,13.3,15.0,78.0,49.0,62.36,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-23,千葉,45,47682,17.2,21.1,13.9,18.9,96.0,83.0,62.85,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-24,千葉,45,47682,18.9,22.9,14.4,18.1,83.0,60.0,65.27,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-25,千葉,45,47682,11.4,14.4,10.5,12.2,91.0,81.0,52.79,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-26,千葉,45,47682,12.1,13.9,10.2,13.4,95.0,82.0,53.9,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-27,千葉,45,47682,13.4,17.0,10.8,8.9,59.0,40.0,56.54,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-28,千葉,45,47682,11.1,13.4,9.2,9.9,76.0,60.0,52.77,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-29,千葉,45,47682,13.0,17.9,8.7,10.8,72.0,56.0,55.8,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-30,千葉,45,47682,14.7,19.3,11.1,12.2,74.0,53.0,58.39,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-03-31,千葉,45,47682,15.4,18.7,12.0,13.5,78.0,55.0,59.51,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=3&day=&view=a2
2023-04-01,千葉,45,47682,16.0,21.8,10.8,11.8,67.0,43.0,60.29,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-02,千葉,45,47682,14.3,17.9,11.1,10.7,65.0,57.0,57.79,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-03,千葉,45,47682,12.4,16.7,9.0,8.3,58.0,42.0,55.17,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-04,千葉,45,47682,13.7,19.3,8.9,8.4,55.0,33.0,56.99,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-05,千葉,45,47682,16.0,21.4,10.3,10.4,58.0,33.0,60.15,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-06,千葉,45,47682,18.5,21.1,16.2,15.2,71.0,61.0,64.14,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-07,千葉,45,47682,19.7,23.0,17.6,16.9,74.0,53.0,66.11,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-08,千葉,45,47682,16.0,21.2,10.0,12.2,65.0,31.0,60.26,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-09,千葉,45,47682,12.4,16.8,7.8,5.6,39.0,21.0,55.55,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-10,千葉,45,47682,14.9,20.1,7.8,9.3,55.0,33.0,58.62,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-11,千葉,45,47682,18.9,23.0,16.0,13.6,63.0,47.0,64.39,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-12,千葉,45,47682,19.1,22.9,14.0,15.4,70.0,57.0,65.0,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-13,千葉,45,47682,15.9,20.2,12.2,8.4,48.0,24.0,59.87,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-14,千葉,45,47682,18.7,22.4,15.3,14.0,66.0,49.0,64.23,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-15,千葉,45,47682,15.4,18.4,13.5,15.2,87.0,55.0,59.6,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-16,千葉,45,47682,17.9,23.5,13.5,15.6,78.0,40.0,63.47,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-17,千葉,45,47682,15.9,21.1,12.4,8.8,51.0,25.0,59.91,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-18,千葉,45,47682,14.9,19.8,11.5,10.8,63.0,38.0,58.65,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-19,千葉,45,47682,17.6,23.5,11.6,14.7,73.0,54.0,62.84,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-20,千葉,45,47682,20.0,24.0,16.3,17.9,77.0,57.0,66.73,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-21,千葉,45,47682,20.5,23.5,18.4,17.8,74.0,58.0,67.34,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-22,千葉,45,47682,15.2,18.4,13.8,8.3,48.0,33.0,58.97,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-23,千葉,45,47682,14.1,17.4,10.5,7.6,47.0,22.0,57.56,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-24,千葉,45,47682,13.4,16.8,12.0,6.4,42.0,24.0,56.72,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-25,千葉,45,47682,15.1,19.3,10.3,9.8,57.0,43.0,58.9,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-26,千葉,45,47682,17.0,21.1,13.8,16.4,84.0,52.0,62.2,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-27,千葉,45,47682,17.4,23.0,12.7,9.4,48.0,25.0,61.8,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-28,千葉,45,47682,18.7,22.3,15.4,14.7,69.0,52.0,64.35,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-29,千葉,45,47682,19.7,24.1,16.0,15.3,67.0,48.0,65.74,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-04-30,千葉,45,47682,20.5,24.0,17.0,20.6,85.0,68.0,68.0,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=4&day=&view=a2
2023-05-01,千葉,45,47682,17.8,22.4,13.3,13.3,67.0,34.0,62.94,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-02,千葉,45,47682,17.1,22.8,12.2,9.2,50.0,24.0,61.47,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-03,千葉,45,47682,18.2,22.7,13.2,12.8,61.0,44.0,63.31,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-04,千葉,45,47682,20.0,24.2,16.7,15.4,66.0,49.0,66.13,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-05,千葉,45,47682,21.3,25.6,18.0,15.6,62.0,47.0,67.76,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-06,千葉,45,47682,22.6,26.5,20.2,18.0,66.0,51.0,69.93,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-07,千葉,45,47682,17.7,22.0,13.7,19.0,93.0,76.0,63.63,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-08,千葉,45,47682,13.2,14.9,10.7,13.2,87.0,67.0,55.92,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-09,千葉,45,47682,15.0,20.9,10.4,9.7,58.0,34.0,58.77,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-10,千葉,45,47682,17.8,24.7,11.8,11.8,60.0,32.0,62.71,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-11,千葉,45,47682,16.9,22.0,14.2,11.4,61.0,28.0,61.47,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-12,千葉,45,47682,17.1,21.8,13.5,12.1,62.0,50.0,61.78,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-13,千葉,45,47682,18.3,20.8,16.7,13.6,65.0,53.0,63.6,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-14,千葉,45,47682,18.2,21.9,15.7,14.5,70.0,45.0,63.64,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-15,千葉,45,47682,18.0,22.6,15.9,15.5,76.0,49.0,63.56,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-16,千葉,45,47682,19.8,27.4,14.5,14.8,67.0,29.0,65.89,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-17,千葉,45,47682,22.1,27.9,16.5,18.4,70.0,47.0,69.51,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-18,千葉,45,47682,24.8,32.2,19.7,18.1,60.0,28.0,72.54,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-19,千葉,45,47682,21.6,25.4,17.4,18.4,73.0,41.0,68.97,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-20,千葉,45,47682,19.2,23.2,17.6,18.8,85.0,65.0,65.85,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-21,千葉,45,47682,20.9,25.5,17.0,19.6,80.0,60.0,68.34,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-22,千葉,45,47682,22.5,29.1,15.9,20.6,76.0,54.0,70.59,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-23,千葉,45,47682,14.4,16.9,13.3,14.6,90.0,67.0,57.92,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-24,千葉,45,47682,18.3,24.7,12.9,11.4,58.0,25.0,63.34,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-25,千葉,45,47682,19.1,23.3,15.6,13.9,63.0,52.0,64.67,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-26,千葉,45,47682,20.1,23.8,16.3,15.4,66.0,47.0,66.28,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-27,千葉,45,47682,21.0,24.9,17.9,16.9,68.0,53.0,67.72,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-28,千葉,45,47682,21.7,25.8,17.6,17.7,69.0,42.0,68.83,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-29,千葉,45,47682,21.1,22.3,19.7,23.1,92.0,77.0,69.45,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-30,千葉,45,47682,21.6,25.6,19.9,21.8,85.0,61.0,69.82,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-05-31,千葉,45,47682,19.5,21.2,17.4,15.9,70.0,49.0,65.6,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=5&day=&view=a2
2023-06-01,千葉,45,47682,21.3,26.6,15.4,17.0,69.0,31.0,68.24,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-02,千葉,45,47682,22.9,26.2,20.2,25.8,93.0,78.0,72.63,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-03,千葉,45,47682,20.5,25.5,17.5,20.1,83.0,47.0,67.88,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-04,千葉,45,47682,22.6,27.9,18.9,16.9,61.0,45.0,69.53,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-05,千葉,45,47682,23.2,28.8,19.6,18.6,67.0,31.0,70.9,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-06,千葉,45,47682,21.2,25.0,18.1,19.0,76.0,46.0,68.55,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-07,千葉,45,47682,22.8,28.9,18.0,18.7,70.0,40.0,70.56,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-08,千葉,45,47682,23.3,29.0,19.6,19.4,69.0,39.0,71.22,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-09,千葉,45,47682,22.0,23.7,19.3,24.2,92.0,80.0,71.0,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-10,千葉,45,47682,22.3,24.5,20.1,22.7,84.0,70.0,70.9,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-11,千葉,45,47682,21.9,25.1,20.2,23.4,89.0,74.0,70.61,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-12,千葉,45,47682,21.7,23.0,20.9,25.6,99.0,94.0,70.99,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-13,千葉,45,47682,23.5,29.3,20.2,24.4,85.0,59.0,72.96,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-14,千葉,45,47682,23.6,26.9,21.5,24.6,85.0,61.0,73.12,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-15,千葉,45,47682,22.2,25.2,20.7,24.3,91.0,73.0,71.27,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-16,千葉,45,47682,24.3,30.9,20.7,22.7,76.0,37.0,73.4,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-17,千葉,45,47682,25.3,29.5,21.0,18.9,59.0,41.0,73.13,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-18,千葉,45,47682,25.4,29.1,23.1,23.8,73.0,60.0,74.79,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-19,千葉,45,47682,23.4,27.5,20.5,19.8,69.0,53.0,71.37,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-20,千葉,45,47682,22.3,26.6,19.9,18.6,70.0,50.0,69.81,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-21,千葉,45,47682,22.5,26.3,19.5,18.7,69.0,52.0,70.03,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-22,千葉,45,47682,21.3,24.8,17.6,19.2,77.0,49.0,68.78,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-23,千葉,45,47682,21.1,25.3,17.4,21.7,87.0,72.0,69.12,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-24,千葉,45,47682,24.7,29.5,21.3,23.8,78.0,50.0,74.23,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
2023-06-25,千葉,45,47682,25.2,30.7,21.1,25.3,80.0,54.0,75.23,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2023&month=6&day=&view=a2
